cell,suite,dataset,model,category,instance_idx,completion_chars,format_valid,is_complete,is_on_task,is_garbled,quality_1_5,rationale
proparalogy:model=cohere_command-r-plus-08-2024,modal_phase1c_n50,proparalogy,cohere/command-r-plus-08-2024,mcq_accuracy,1,1,True,True,True,False,,"Single letter C, parseable, on-task, not cut off or garbled."
proparalogy:model=cohere_command-r-plus-08-2024,modal_phase1c_n50,proparalogy,cohere/command-r-plus-08-2024,mcq_accuracy,2,1,True,True,True,False,,"Single letter B, parseable, on-task, not cut off or garbled."
creative_process_aut_brick:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,creative_process_aut_brick,meta-llama/llama-3.2-11b-vision-instruct,open_reference,0,441,True,True,True,False,4,"Response follows requested format, is complete, on-task, and fluent. Slightly exceeds 5-word limit in a few phrases."
creative_process_aut_brick:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,creative_process_aut_brick,meta-llama/llama-3.2-11b-vision-instruct,open_reference,1,441,True,True,True,False,4,"Response follows format, lists 30 creative uses, is fluent and on-task. Minor truncation of closing bracket."
creative_process_aut_brick:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,creative_process_aut_brick,meta-llama/llama-3.2-11b-vision-instruct,open_reference,2,441,True,True,True,False,4,"Response is a comma-separated list in brackets with 30 creative uses, on-task and fluent."
conceptual_design:model=nousresearch_hermes-4-70b,modal_phase1c_n50,conceptual_design,nousresearch/hermes-4-70b,open_judge,0,6052,True,True,True,False,4,"Generated 100 relevant, varied design solutions; creative but some entries are generic."
conceptual_design:model=nousresearch_hermes-4-70b,modal_phase1c_n50,conceptual_design,nousresearch/hermes-4-70b,open_judge,1,10379,True,True,True,False,3,"Generated 100 solutions as requested, but many are generic or repetitive, lacking depth or novelty."
conceptual_design:model=nousresearch_hermes-4-70b,modal_phase1c_n50,conceptual_design,nousresearch/hermes-4-70b,open_judge,2,7944,True,True,True,False,3,"Generated 100 solutions as requested, but many are repetitive, lacking novelty and depth."
ocw_connections:model=deepseek_deepseek-chat-v3-0324,modal_phase1c_n50,ocw_connections,deepseek/deepseek-chat-v3-0324,mcq_accuracy,0,689,True,True,True,False,,"Response provides parseable connections for each group, following the required format."
ocw_connections:model=deepseek_deepseek-chat-v3-0324,modal_phase1c_n50,ocw_connections,deepseek/deepseek-chat-v3-0324,mcq_accuracy,1,315,True,True,True,False,,Response provides parseable connections for each group as requested.
ocw_connections:model=deepseek_deepseek-chat-v3-0324,modal_phase1c_n50,ocw_connections,deepseek/deepseek-chat-v3-0324,mcq_accuracy,2,488,True,True,True,False,,"Response provides parseable connections for each group, follows format, and is on-task."
ocw_connections:model=meta-llama_llama-3.3-70b-instruct,modal_phase1c_n50,ocw_connections,meta-llama/llama-3.3-70b-instruct,mcq_accuracy,0,343,False,True,True,False,,"No parseable connection per group; answer is a jumbled list, not in required format."
ocw_connections:model=meta-llama_llama-3.3-70b-instruct,modal_phase1c_n50,ocw_connections,meta-llama/llama-3.3-70b-instruct,mcq_accuracy,1,357,False,True,True,False,,No parseable short answer per format; connection is elaborated but not in expected label form.
ocw_connections:model=meta-llama_llama-3.3-70b-instruct,modal_phase1c_n50,ocw_connections,meta-llama/llama-3.3-70b-instruct,mcq_accuracy,2,403,True,True,True,False,,Response provides parseable connections for each group as requested.
historical_analogy:model=z-ai_glm-5,modal_phase1c_n50,historical_analogy,z-ai/glm-5,open_reference,0,19,True,True,True,False,5,"Concise, accurate analogy matching a surprise attack that led to US war involvement."
historical_analogy:model=z-ai_glm-5,modal_phase1c_n50,historical_analogy,z-ai/glm-5,open_reference,1,11,True,True,True,False,4,"Single-word response matches format, is on-task, and provides a strong historical analogy to Trumpism."
historical_analogy:model=z-ai_glm-5,modal_phase1c_n50,historical_analogy,z-ai/glm-5,open_reference,2,17,True,True,True,False,4,Single-word response matches requested format; analogy is apt and concise.
puntuguese:model=z-ai_glm-4.6,modal_phase1c_n50,puntuguese,z-ai/glm-4.6,mcq_accuracy,0,14,True,True,True,False,,Contains parseable answer 'A. Sim' matching expected format.
puntuguese:model=z-ai_glm-4.6,modal_phase1c_n50,puntuguese,z-ai/glm-4.6,mcq_accuracy,1,6,True,True,True,False,,Response is a parseable short answer matching the expected format.
puntuguese:model=z-ai_glm-4.6,modal_phase1c_n50,puntuguese,z-ai/glm-4.6,mcq_accuracy,2,6,True,True,True,False,,Contains parseable answer 'A. Sim' matching expected format.
slang_generation:model=minimax_minimax-01,modal_phase1c_n50,slang_generation,minimax/minimax-01,open_judge,0,166,True,True,True,False,4,"Creative slang term, clear definition, and natural usage example. Slightly generic but effective."
slang_generation:model=minimax_minimax-01,modal_phase1c_n50,slang_generation,minimax/minimax-01,open_judge,1,195,True,True,True,False,4,"Creative slang term, clear definition, and natural usage example. Slightly derivative of 'Achilles heel'."
slang_generation:model=minimax_minimax-01,modal_phase1c_n50,slang_generation,minimax/minimax-01,open_judge,2,180,True,True,True,False,3,"Valid JSON, on-task, but 'kickoff' is not novel slang; it's a common term."
schnovel:model=morph_morph-v3-fast,modal_phase1c_n50,schnovel,morph/morph-v3-fast,open_reference,0,2723,True,True,True,False,5,"Correctly identifies Paper 1 as more novel, following the rubric's steps and output format."
schnovel:model=morph_morph-v3-fast,modal_phase1c_n50,schnovel,morph/morph-v3-fast,open_reference,1,1420,True,True,True,False,5,"Response correctly identifies Paper 1 as more novel, follows format, and is coherent."
schnovel:model=morph_morph-v3-fast,modal_phase1c_n50,schnovel,morph/morph-v3-fast,open_reference,2,1942,True,True,True,False,5,"Correctly identifies Paper 1 as more novel, citing resolution of an open problem and optimal rates."
slang_generation:model=anthropic_claude-opus-4.7,modal_phase1c_n50,slang_generation,anthropic/claude-opus-4.7,open_judge,0,251,True,True,True,False,4,"Creative slang term, clear definition, and natural usage example. Slightly generic but fully on-task."
slang_generation:model=anthropic_claude-opus-4.7,modal_phase1c_n50,slang_generation,anthropic/claude-opus-4.7,open_judge,1,225,True,True,True,False,4,"Creative, clear slang term with fitting definition and example. Slightly derivative but effective."
slang_generation:model=anthropic_claude-opus-4.7,modal_phase1c_n50,slang_generation,anthropic/claude-opus-4.7,open_judge,2,158,True,True,True,False,4,"Creative slang term, clear definition, and natural usage example. Slightly generic but effective."
cap_sctt:model=moonshotai_kimi-k2,modal_phase1c_n50,cap_sctt,moonshotai/kimi-k2,open_reference,0,901,True,True,True,False,5,"Highly creative, scientifically plausible ideas, well-structured as semicolon-separated list, fluent and engaging."
cap_sctt:model=moonshotai_kimi-k2,modal_phase1c_n50,cap_sctt,moonshotai/kimi-k2,open_reference,1,874,True,True,True,False,5,"Response provides 6 distinct, creative, scientifically plausible ideas in the requested semicolon-separated format. Fluent and coherent."
cap_sctt:model=moonshotai_kimi-k2,modal_phase1c_n50,cap_sctt,moonshotai/kimi-k2,open_reference,2,934,True,True,True,False,5,"Response provides 6 distinct, creative, scientifically plausible hypotheses in the requested semicolon-separated format."
puntuguese:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,puntuguese,meta-llama/llama-3.2-11b-vision-instruct,mcq_accuracy,0,6,True,True,True,False,,Contains parseable answer 'B. Não' matching expected format.
puntuguese:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,puntuguese,meta-llama/llama-3.2-11b-vision-instruct,mcq_accuracy,1,6,True,True,True,False,,Contains parseable answer 'A. Sim' matching expected format.
puntuguese:model=meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,puntuguese,meta-llama/llama-3.2-11b-vision-instruct,mcq_accuracy,2,6,True,True,True,False,,Response is a parseable short answer matching the expected format and task.
c3_crosstalk:model=qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,c3_crosstalk,qwen/qwen-2.5-72b-instruct,open_reference,0,218,True,True,True,False,4,续写自然流畅，符合相声对话风格，紧扣排队话题，有幽默和时代感，完成约10句要求。
c3_crosstalk:model=qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,c3_crosstalk,qwen/qwen-2.5-72b-instruct,open_reference,1,179,True,True,True,False,4,续写自然流畅，符合相声对话风格，有来有回，幽默生动，紧扣开头设定。
c3_crosstalk:model=qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,c3_crosstalk,qwen/qwen-2.5-72b-instruct,open_reference,2,291,True,True,True,False,4,"Fluent, coherent continuation of crosstalk dialogue with humor and natural back-and-forth, on task."
c3_crosstalk:model=deepseek_deepseek-chat-v3-0324,modal_phase1c_n50,c3_crosstalk,deepseek/deepseek-chat-v3-0324,open_reference,0,243,True,True,True,False,5,"Fluent, coherent, humorous continuation of crosstalk dialogue with clever wordplay on the original prompt."
c3_crosstalk:model=deepseek_deepseek-chat-v3-0324,modal_phase1c_n50,c3_crosstalk,deepseek/deepseek-chat-v3-0324,open_reference,1,330,True,True,True,False,5,"Hilarious, fluent continuation with comic timing, character consistency, and creative punchlines."
c3_crosstalk:model=deepseek_deepseek-chat-v3-0324,modal_phase1c_n50,c3_crosstalk,deepseek/deepseek-chat-v3-0324,open_reference,2,302,True,True,True,False,5,"Fluent, coherent crosstalk continuation with proper comedic structure, character interaction, and punchlines."
newyorker_humor:model=amazon_nova-micro-v1,modal_phase1c_n50,newyorker_humor,amazon/nova-micro-v1,mcq_accuracy,0,1,True,True,True,False,,"Single letter D, matches expected format, no extra text."
newyorker_humor:model=amazon_nova-micro-v1,modal_phase1c_n50,newyorker_humor,amazon/nova-micro-v1,mcq_accuracy,1,1,True,True,True,False,,"Single capital letter D, parseable, on-task, not garbled."
newyorker_humor:model=amazon_nova-micro-v1,modal_phase1c_n50,newyorker_humor,amazon/nova-micro-v1,mcq_accuracy,2,1,True,True,True,False,,"Single letter answer, matches expected format, complete, on-task."
cap_sctt:model=qwen_qwen3-14b,modal_phase1c_n50,cap_sctt,qwen/qwen3-14b,open_reference,0,853,True,True,True,False,5,"Response provides 6 distinct, scientifically plausible ideas in the requested semicolon-separated format, fully engaging the prompt."
cap_sctt:model=qwen_qwen3-14b,modal_phase1c_n50,cap_sctt,qwen/qwen3-14b,open_reference,1,442,True,True,True,False,4,"Response provides 4 distinct, novel, and scientifically plausible questions about a human-like learning robot, well-formed and on-task."
cap_sctt:model=qwen_qwen3-14b,modal_phase1c_n50,cap_sctt,qwen/qwen3-14b,open_reference,2,576,True,True,True,False,5,"Response provides 5 distinct, novel, and scientifically plausible questions in the requested semicolon-separated format."
permpst:model=xiaomi_mimo-v2-flash,modal_phase1c_n50,permpst,xiaomi/mimo-v2-flash,open_reference,0,820,True,True,True,False,4,"Response matches the critic's style, provides coherent review and score, and is on task."
permpst:model=xiaomi_mimo-v2-flash,modal_phase1c_n50,permpst,xiaomi/mimo-v2-flash,open_reference,1,906,True,True,True,False,4,"Response matches requested JSON format, is complete, on-task, fluent, and coherent. Mimics critic's style and score range well."
permpst:model=xiaomi_mimo-v2-flash,modal_phase1c_n50,permpst,xiaomi/mimo-v2-flash,open_reference,2,713,True,True,True,False,4,"Response matches the requested JSON format, is complete, on-task, and fluent. It mimics the critic's style well, though slightly less vivid than the reference."
chinese_homophonic_puns:model=xiaomi_mimo-v2.5,modal_phase1c_n50,chinese_homophonic_puns,xiaomi/mimo-v2.5,open_reference,0,2,True,True,True,False,5,"Correctly identifies the pun '猹量' (homophone for '查量'), matching the joke's humor source."
chinese_homophonic_puns:model=xiaomi_mimo-v2.5,modal_phase1c_n50,chinese_homophonic_puns,xiaomi/mimo-v2.5,open_reference,1,2,True,True,True,False,5,Correctly outputs '未知' as requested when unable to find the pun word. Concise and on-task.
chinese_homophonic_puns:model=xiaomi_mimo-v2.5,modal_phase1c_n50,chinese_homophonic_puns,xiaomi/mimo-v2.5,open_reference,2,4,True,True,True,False,5,"Correctly identifies the pun '节约用垫' (homophone for '节约用电'), matching the joke's humor source."
fig_qa:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,fig_qa,deepseek/deepseek-v3.2-exp,mcq_accuracy,0,961,True,True,True,False,,"Response contains parseable MCQ answers (A, A, A, A, B, A) and completes the task."
fig_qa:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,fig_qa,deepseek/deepseek-v3.2-exp,mcq_accuracy,1,1,True,True,True,False,,Single letter answer matches expected MCQ format and completes the task.
fig_qa:model=deepseek_deepseek-v3.2-exp,modal_phase1c_n50,fig_qa,deepseek/deepseek-v3.2-exp,mcq_accuracy,2,1205,True,True,True,False,,"Response contains parseable labels (A, A, A, A, B, B) and correctly answers the question."
macgyver:model=mistralai_ministral-8b-2512,modal_phase1c_n50,macgyver,mistralai/ministral-8b-2512,open_judge,0,379,True,True,True,False,4,"Correctly identifies infeasibility with concise justification, meeting format and length constraints."
macgyver:model=mistralai_ministral-8b-2512,modal_phase1c_n50,macgyver,mistralai/ministral-8b-2512,open_judge,1,336,True,True,True,False,4,"Correctly identifies infeasibility, concise, clear justification, follows format."
macgyver:model=mistralai_ministral-8b-2512,modal_phase1c_n50,macgyver,mistralai/ministral-8b-2512,open_judge,2,640,False,True,False,False,2,"Response uses safety goggles not in tools, and siphon with straw is infeasible for volatile chemical."
chinese_homophonic_puns:model=deepseek_deepseek-chat-v3.1,modal_phase1c_n50,chinese_homophonic_puns,deepseek/deepseek-chat-v3.1,open_reference,0,2,True,True,True,False,5,"Correctly identifies the pun '猹量' (homophone for '茶凉'), matching the joke's humor source."
chinese_homophonic_puns:model=deepseek_deepseek-chat-v3.1,modal_phase1c_n50,chinese_homophonic_puns,deepseek/deepseek-chat-v3.1,open_reference,1,3,True,True,True,False,5,"Correctly identifies the pun '值日声' (homophone for '值日生'), matching the task exactly."
chinese_homophonic_puns:model=deepseek_deepseek-chat-v3.1,modal_phase1c_n50,chinese_homophonic_puns,deepseek/deepseek-chat-v3.1,open_reference,2,4,True,True,True,False,5,"Correctly identifies the pun '节约用垫' (homophone for '节约用电'), matching the joke's humor source."
cap_sctt:model=amazon_nova-micro-v1,modal_phase1c_n50,cap_sctt,amazon/nova-micro-v1,open_reference,0,361,True,True,True,False,5,"Response provides 6 distinct, scientifically plausible questions in correct semicolon-separated format, fully on-task and fluent."
cap_sctt:model=amazon_nova-micro-v1,modal_phase1c_n50,cap_sctt,amazon/nova-micro-v1,open_reference,1,520,True,True,True,False,4,"Ideas are distinct, scientifically plausible, and well-formed. Slightly generic but fully on-task."
