scenario,model_id,run_suite,n_items,mean_chars,median_chars,min_chars,empty_rate,short_rate,refusal_rate,truncated_rate,finish_none_rate,repetitive_rate,fr_dist,path,n_flag_axes,flag
simile_generation,nvidia_nemotron-3-super-120b-a12b,modal_phase1c_n50,50,90.62,89,24,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/simile_generation:model=nvidia_nemotron-3-super-120b-a12b/scenario_state.json,1,True
moh_x,qwen_qwen3-next-80b-a3b-instruct,modal_phase1c_n50,50,2.56,3,2,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/moh_x:model=qwen_qwen3-next-80b-a3b-instruct/scenario_state.json,2,True
balancecc_prompt_generation,x-ai_grok-4.1-fast,modal_phase1c_n50,50,38.96,14,14,0.0,0.86,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/balancecc_prompt_generation:model=x-ai_grok-4.1-fast/scenario_state.json,2,True
ss_gen,google_gemma-3-4b-it,modal_phase1c_n50,50,2038.28,2044,1828,0.0,0.0,0.0,0.3,0.0,0.0,"{'stop': 35, 'length': 15}",modal_phase1c_n50/ss_gen:model=google_gemma-3-4b-it/scenario_state.json,0,False
hummus,inflection_inflection-3-productivity,modal_phase1c_n50,50,205.18,246,0,0.36,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/hummus:model=inflection_inflection-3-productivity/scenario_state.json,1,True
permpst,qwen_qwen-max,modal_phase1c_n50,50,964.66,992,227,0.0,0.0,0.0,0.0,0.02,0.0,"{'stop': 49, 'None': 1}",modal_phase1c_n50/permpst:model=qwen_qwen-max/scenario_state.json,0,False
story_quality,amazon_nova-lite-v1,modal_phase1c_n50,50,454.42,400,215,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/story_quality:model=amazon_nova-lite-v1/scenario_state.json,0,False
metaphoric_analogies,mistralai_mistral-medium-3.1,modal_phase1c_n50,50,1253.1,1239,433,0.0,0.0,0.0,0.02,0.0,0.0,"{'stop': 49, 'length': 1}",modal_phase1c_n50/metaphoric_analogies:model=mistralai_mistral-medium-3.1/scenario_state.json,0,False
rpgbench,openai_gpt-4o,modal_phase1c_n50,50,3213.4,3140,2782,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/rpgbench:model=openai_gpt-4o/scenario_state.json,0,False
metaphor_generation,qwen_qwen-2.5-7b-instruct,modal_phase1c_n50,50,45.44,46,27,0.0,0.0,0.02,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/metaphor_generation:model=qwen_qwen-2.5-7b-instruct/scenario_state.json,1,True
nyt_connections,ai21_jamba-large-1.7,modal_phase1c_n50,50,118.98,117,92,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/nyt_connections:model=ai21_jamba-large-1.7/scenario_state.json,0,False
nyt_connections,qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,50,106.94,112,0,0.06,0.0,0.0,0.0,0.06,0.0,"{'stop': 47, 'None': 3}",modal_phase1c_n50/nyt_connections:model=qwen_qwen-2.5-72b-instruct/scenario_state.json,0,False
arn,cohere_command-r7b-12-2024,modal_phase1c_n50,50,199.16,193,137,0.0,0.0,0.0,0.06,0.0,0.0,"{'stop': 47, 'length': 3}",modal_phase1c_n50/arn:model=cohere_command-r7b-12-2024/scenario_state.json,0,False
story_quality,deepseek_deepseek-v3.2-exp,modal_phase1c_n50,50,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/story_quality:model=deepseek_deepseek-v3.2-exp/scenario_state.json,1,True
lcc_metaphor,amazon_nova-pro-v1,modal_phase1c_n50,50,38.8,63,3,0.0,0.46,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/lcc_metaphor:model=amazon_nova-pro-v1/scenario_state.json,1,True
speak_to_structure,openai_gpt-5.1,modal_phase1c_n50,50,50.2,52,16,0.0,0.08,0.0,0.0,0.0,0.08,{'stop': 50},modal_phase1c_n50/speak_to_structure:model=openai_gpt-5.1/scenario_state.json,0,False
scar,google_gemma-3n-e4b-it,modal_phase1c_n50,50,195.26,181,46,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/scar:model=google_gemma-3n-e4b-it/scenario_state.json,0,False
puntuguese,z-ai_glm-4.7,modal_phase1c_n50,50,6.24,6,3,0.0,1.0,0.0,0.64,0.0,0.0,"{'length': 32, 'stop': 18}",modal_phase1c_n50/puntuguese:model=z-ai_glm-4.7/scenario_state.json,1,True
llm4biohypogen_gpt4_unseen,liquid_lfm-2-24b-a2b,modal_phase1c_n50,50,263.52,249,146,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/llm4biohypogen_gpt4_unseen:model=liquid_lfm-2-24b-a2b/scenario_state.json,0,False
eqbench_creative_writing_v3,nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,50,6768.18,6913,391,0.0,0.0,0.06,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/eqbench_creative_writing_v3:model=nex-agi_deepseek-v3.1-nex-n1/scenario_state.json,0,False
eqbench_creative_writing_v3,meta-llama_llama-3.1-8b-instruct,modal_phase1c_n50,50,4540.02,4355,3199,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/eqbench_creative_writing_v3:model=meta-llama_llama-3.1-8b-instruct/scenario_state.json,0,False
chinese_homophonic_puns,qwen_qwen3.5-flash-02-23,modal_phase1c_n50,50,3.2,3,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/chinese_homophonic_puns:model=qwen_qwen3.5-flash-02-23/scenario_state.json,2,True
twistlist,anthropic_claude-sonnet-4,modal_phase1c_n50,50,86.58,82,49,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/twistlist:model=anthropic_claude-sonnet-4/scenario_state.json,0,False
thenextchapter,anthropic_claude-sonnet-4.5,modal_phase1c_n50,50,355.96,356,240,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/thenextchapter:model=anthropic_claude-sonnet-4.5/scenario_state.json,0,False
grapheval_review_advisor,anthropic_claude-opus-4.6-fast,modal_phase1c_n50,50,35.38,32,32,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/grapheval_review_advisor:model=anthropic_claude-opus-4.6-fast/scenario_state.json,0,False
scimon,xiaomi_mimo-v2-flash,modal_phase1c_n50,50,244.06,242,179,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/scimon:model=xiaomi_mimo-v2-flash/scenario_state.json,1,True
thenextchapter,openai_gpt-5.4,modal_phase1c_n50,50,355.28,349,258,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/thenextchapter:model=openai_gpt-5.4/scenario_state.json,0,False
c3_crosstalk,arcee-ai_trinity-large-preview,modal_phase1c_n50,50,402.74,369,124,0.0,0.0,0.0,0.2,0.0,0.0,"{'stop': 40, 'length': 10}",modal_phase1c_n50/c3_crosstalk:model=arcee-ai_trinity-large-preview/scenario_state.json,0,False
recombination_extraction,qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,50,1005.0,1152,0,0.08,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/recombination_extraction:model=qwen_qwen-2.5-72b-instruct/scenario_state.json,1,True
eqbench_creative_writing_v3,google_gemma-3n-e4b-it,modal_phase1c_n50,50,6489.86,6553,3116,0.0,0.0,0.06,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/eqbench_creative_writing_v3:model=google_gemma-3n-e4b-it/scenario_state.json,0,False
aidanbench,nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,50,660.76,652,29,0.0,0.0,0.0,0.02,0.0,0.0,"{'stop': 49, 'length': 1}",modal_phase1c_n50/aidanbench:model=nex-agi_deepseek-v3.1-nex-n1/scenario_state.json,0,False
liveideabench,bytedance-seed_seed-1.6,modal_phase1c_n50,50,388.18,387,312,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/liveideabench:model=bytedance-seed_seed-1.6/scenario_state.json,0,False
puntuguese,openai_gpt-4o-mini,modal_phase1c_n50,50,6.0,6,6,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/puntuguese:model=openai_gpt-4o-mini/scenario_state.json,1,True
proparalogy,qwen_qwen3-30b-a3b,modal_phase1c_n50,50,0.24,0,0,0.82,0.18,0.0,0.84,0.0,0.0,"{'length': 42, 'stop': 8}",modal_phase1c_n50/proparalogy:model=qwen_qwen3-30b-a3b/scenario_state.json,1,True
speak_to_structure,bytedance-seed_seed-1.6,modal_phase1c_n50,50,51.54,52,15,0.0,0.08,0.0,0.0,0.0,0.06,{'stop': 50},modal_phase1c_n50/speak_to_structure:model=bytedance-seed_seed-1.6/scenario_state.json,0,False
recombination_extraction,meta-llama_llama-3.2-11b-vision-instruct,modal_phase1c_n50,50,265.88,261,183,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/recombination_extraction:model=meta-llama_llama-3.2-11b-vision-instruct/scenario_state.json,1,True
alpaca_eval_2,google_gemma-3-4b-it,modal_phase1c_n50,50,3061.9,3835,23,0.0,0.0,0.0,0.38,0.0,0.0,"{'stop': 31, 'length': 19}",modal_phase1c_n50/alpaca_eval_2:model=google_gemma-3-4b-it/scenario_state.json,0,False
permpst,anthropic_claude-opus-4.6-fast,modal_phase1c_n50,50,1166.62,1205,409,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/permpst:model=anthropic_claude-opus-4.6-fast/scenario_state.json,0,False
llm4biohypogen_gpt4_seen,nvidia_nemotron-3-nano-30b-a3b,modal_phase1c_n50,50,680.1,670,151,0.0,0.0,0.0,0.12,0.0,0.0,"{'stop': 44, 'length': 6}",modal_phase1c_n50/llm4biohypogen_gpt4_seen:model=nvidia_nemotron-3-nano-30b-a3b/scenario_state.json,0,False
alpaca_eval_2,anthropic_claude-opus-4.7,modal_phase1c_n50,50,1443.16,1470,4,0.0,0.02,0.0,0.14,0.0,0.02,"{'stop': 43, 'length': 7}",modal_phase1c_n50/alpaca_eval_2:model=anthropic_claude-opus-4.7/scenario_state.json,0,False
graphrag_bench,qwen_qwen-2.5-7b-instruct,modal_phase1c_n50,50,1552.6,1582,458,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/graphrag_bench:model=qwen_qwen-2.5-7b-instruct/scenario_state.json,0,False
cpers,nex-agi_deepseek-v3.1-nex-n1,modal_phase1c_n50,50,105.36,102,61,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/cpers:model=nex-agi_deepseek-v3.1-nex-n1/scenario_state.json,0,False
proparalogy,google_gemma-3-4b-it,modal_phase1c_n50,50,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/proparalogy:model=google_gemma-3-4b-it/scenario_state.json,1,True
eqbench_creative_writing_v3,qwen_qwen3-14b,modal_phase1c_n50,50,6018.68,6260,0,0.06,0.0,0.0,0.0,0.06,0.0,"{'stop': 47, 'None': 3}",modal_phase1c_n50/eqbench_creative_writing_v3:model=qwen_qwen3-14b/scenario_state.json,0,False
crowd_vote,qwen_qwen3.6-plus,modal_phase1c_n50,50,198.16,247,44,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/crowd_vote:model=qwen_qwen3.6-plus/scenario_state.json,0,False
tinyfabulist,anthropic_claude-opus-4.5,modal_phase1c_n50,50,1442.54,1439,1328,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/tinyfabulist:model=anthropic_claude-opus-4.5/scenario_state.json,0,False
scar,moonshotai_kimi-k2.6,modal_phase1c_n50,50,746.2,238,0,0.12,0.0,0.0,0.26,0.0,0.02,"{'length': 13, 'stop': 37}",modal_phase1c_n50/scar:model=moonshotai_kimi-k2.6/scenario_state.json,0,False
llm4biohypogen_gpt4_seen,mistralai_mistral-saba,modal_phase1c_n50,50,618.86,612,381,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/llm4biohypogen_gpt4_seen:model=mistralai_mistral-saba/scenario_state.json,0,False
permpst,amazon_nova-micro-v1,modal_phase1c_n50,50,813.26,838,333,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/permpst:model=amazon_nova-micro-v1/scenario_state.json,0,False
alpaca_eval_2,anthropic_claude-opus-4.6-fast,modal_phase1c_n50,50,1466.6,1329,4,0.0,0.02,0.0,0.12,0.0,0.04,"{'stop': 44, 'length': 6}",modal_phase1c_n50/alpaca_eval_2:model=anthropic_claude-opus-4.6-fast/scenario_state.json,0,False
recombination_extraction,nousresearch_hermes-3-llama-3.1-70b,modal_phase1c_n50,50,1168.5,1239,676,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/recombination_extraction:model=nousresearch_hermes-3-llama-3.1-70b/scenario_state.json,1,True
metaphoric_analogies,xiaomi_mimo-v2-flash,modal_phase1c_n50,50,486.86,56,7,0.0,0.32,0.0,0.04,0.0,0.0,"{'stop': 48, 'length': 2}",modal_phase1c_n50/metaphoric_analogies:model=xiaomi_mimo-v2-flash/scenario_state.json,0,False
balderdash,nousresearch_hermes-2-pro-llama-3-8b,modal_phase1c_n50,50,295.7,303,170,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/balderdash:model=nousresearch_hermes-2-pro-llama-3-8b/scenario_state.json,0,False
data_narrative,anthropic_claude-opus-4.5,modal_phase1c_n50,50,950.48,930,675,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/data_narrative:model=anthropic_claude-opus-4.5/scenario_state.json,0,False
llm4biohypogen_gpt4_seen,bytedance-seed_seed-2.0-mini,modal_phase1c_n50,50,676.36,684,454,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/llm4biohypogen_gpt4_seen:model=bytedance-seed_seed-2.0-mini/scenario_state.json,0,False
story_quality,ibm-granite_granite-4.0-h-micro,modal_phase1c_n50,50,9.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/story_quality:model=ibm-granite_granite-4.0-h-micro/scenario_state.json,1,True
arn,qwen_qwen-2.5-72b-instruct,modal_phase1c_n50,50,192.24,227,0,0.2,0.0,0.0,0.16,0.2,0.0,"{'stop': 32, 'length': 8, 'None': 10}",modal_phase1c_n50/arn:model=qwen_qwen-2.5-72b-instruct/scenario_state.json,0,False
ocw,deepseek_deepseek-chat,modal_phase1c_n50,50,506.56,520,132,0.0,0.0,0.0,0.92,0.0,0.0,"{'length': 46, 'stop': 4}",modal_phase1c_n50/ocw:model=deepseek_deepseek-chat/scenario_state.json,0,False
amuse_chord_generation,anthropic_claude-opus-4.6,modal_phase1c_n50,50,490.66,487,301,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/amuse_chord_generation:model=anthropic_claude-opus-4.6/scenario_state.json,0,False
humor_transfer,meta-llama_llama-4-maverick,modal_phase1c_n50,50,34.28,38,0,0.14,0.04,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/humor_transfer:model=meta-llama_llama-4-maverick/scenario_state.json,1,True
metaphoric_analogies,bytedance-seed_seed-2.0-lite,modal_phase1c_n50,50,194.46,51,30,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/metaphoric_analogies:model=bytedance-seed_seed-2.0-lite/scenario_state.json,0,False
future_ideas,deepseek_deepseek-v4-pro,modal_phase1c_n50,50,1680.74,0,0,0.6,0.0,0.0,0.0,0.6,0.0,"{'stop': 20, 'None': 30}",modal_phase1c_n50/future_ideas:model=deepseek_deepseek-v4-pro/scenario_state.json,2,True
riddlesense,qwen_qwen2.5-vl-72b-instruct,modal_phase1c_n50,50,0.94,1,0,0.06,0.94,0.0,0.0,0.06,0.0,"{'stop': 47, 'None': 3}",modal_phase1c_n50/riddlesense:model=qwen_qwen2.5-vl-72b-instruct/scenario_state.json,1,True
pun_eval,openai_gpt-5.4-mini,modal_phase1c_n50,50,103.8,101,55,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/pun_eval:model=openai_gpt-5.4-mini/scenario_state.json,0,False
thenextchapter,mistralai_ministral-8b-2512,modal_phase1c_n50,50,833.3,782,501,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/thenextchapter:model=mistralai_ministral-8b-2512/scenario_state.json,0,False
munch,qwen_qwen-plus,modal_phase1c_n50,50,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/munch:model=qwen_qwen-plus/scenario_state.json,2,True
macgyver,mistralai_mistral-large-2512,modal_phase1c_n50,50,479.76,475,318,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/macgyver:model=mistralai_mistral-large-2512/scenario_state.json,0,False
crowd_vote,bytedance-seed_seed-2.0-lite,modal_phase1c_n50,50,147.7,182,27,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/crowd_vote:model=bytedance-seed_seed-2.0-lite/scenario_state.json,0,False
scimon,bytedance-seed_seed-1.6-flash,modal_phase1c_n50,50,291.94,279,202,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/scimon:model=bytedance-seed_seed-1.6-flash/scenario_state.json,1,True
cpers,mistralai_mistral-small-3.1-24b-instruct,modal_phase1c_n50,50,131.18,136,107,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/cpers:model=mistralai_mistral-small-3.1-24b-instruct/scenario_state.json,0,False
llm4biohypogen_gpt35_seen,qwen_qwen-2.5-7b-instruct,modal_phase1c_n50,50,453.28,515,166,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/llm4biohypogen_gpt35_seen:model=qwen_qwen-2.5-7b-instruct/scenario_state.json,0,False
pron_vs_prompt,x-ai_grok-4-fast,modal_phase1c_n50,50,4410.5,4422,3614,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/pron_vs_prompt:model=x-ai_grok-4-fast/scenario_state.json,0,False
analobench,qwen_qwen3.6-plus,modal_phase1c_n50,50,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/analobench:model=qwen_qwen3.6-plus/scenario_state.json,2,True
c3_crosstalk,z-ai_glm-4.7-flash,modal_phase1c_n50,50,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,{'length': 50},modal_phase1c_n50/c3_crosstalk:model=z-ai_glm-4.7-flash/scenario_state.json,1,True
metaphoric_analogies,anthropic_claude-sonnet-4.6,modal_phase1c_n50,50,743.8,728,421,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/metaphoric_analogies:model=anthropic_claude-sonnet-4.6/scenario_state.json,0,False
chinese_homophonic_puns,amazon_nova-pro-v1,modal_phase1c_n50,50,1.98,2,1,0.0,1.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/chinese_homophonic_puns:model=amazon_nova-pro-v1/scenario_state.json,2,True
hummus,upstage_solar-pro-3,modal_phase1c_n50,50,632.6,438,2,0.0,0.42,0.0,0.08,0.0,0.0,"{'stop': 46, 'length': 4}",modal_phase1c_n50/hummus:model=upstage_solar-pro-3/scenario_state.json,0,False
puntuguese,mistralai_mistral-small-3.1-24b-instruct,modal_phase1c_n50,50,6.0,6,6,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/puntuguese:model=mistralai_mistral-small-3.1-24b-instruct/scenario_state.json,1,True
aidanbench,minimax_minimax-01,modal_phase1c_n50,50,345.32,317,23,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/aidanbench:model=minimax_minimax-01/scenario_state.json,0,False
brainteaser,meta-llama_llama-4-maverick,modal_phase1c_n50,50,4.92,2,0,0.02,0.96,0.0,0.18,0.02,0.0,"{'stop': 40, 'length': 9, 'None': 1}",modal_phase1c_n50/brainteaser:model=meta-llama_llama-4-maverick/scenario_state.json,1,True
speak_to_structure,sao10k_l3.3-euryale-70b,modal_phase1c_n50,50,92.32,52,17,0.0,0.08,0.0,0.04,0.0,0.14,"{'stop': 48, 'length': 2}",modal_phase1c_n50/speak_to_structure:model=sao10k_l3.3-euryale-70b/scenario_state.json,0,False
recombination_extraction,z-ai_glm-5v-turbo,modal_phase1c_n50,50,1251.38,1260,1052,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/recombination_extraction:model=z-ai_glm-5v-turbo/scenario_state.json,1,True
nyt_connections,nousresearch_hermes-2-pro-llama-3-8b,modal_phase1c_n50,50,96.08,109,0,0.14,0.0,0.0,0.0,0.14,0.0,"{'None': 7, 'stop': 43}",modal_phase1c_n50/nyt_connections:model=nousresearch_hermes-2-pro-llama-3-8b/scenario_state.json,0,False
metaphoric_analogies,mistralai_mixtral-8x7b-instruct,modal_phase1c_n50,50,548.1,521,46,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/metaphoric_analogies:model=mistralai_mixtral-8x7b-instruct/scenario_state.json,0,False
thenextchapter,nousresearch_hermes-4-70b,modal_phase1c_n50,50,426.98,418,159,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/thenextchapter:model=nousresearch_hermes-4-70b/scenario_state.json,0,False
sdat,z-ai_glm-4-32b,modal_phase1c_n50,50,117.1,112,87,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/sdat:model=z-ai_glm-4-32b/scenario_state.json,0,False
showerthoughts,moonshotai_kimi-k2-0905,modal_phase1c_n50,50,135.82,132,63,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/showerthoughts:model=moonshotai_kimi-k2-0905/scenario_state.json,1,True
llm4biohypogen_gpt4_unseen,morph_morph-v3-fast,modal_phase1c_n50,50,4551.5,4555,4326,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/llm4biohypogen_gpt4_unseen:model=morph_morph-v3-fast/scenario_state.json,0,False
metaphoric_analogies,mistralai_mistral-nemo,modal_phase1c_n50,50,197.76,104,6,0.0,0.06,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/metaphoric_analogies:model=mistralai_mistral-nemo/scenario_state.json,0,False
recombination_extraction,nvidia_nemotron-3-super-120b-a12b,modal_phase1c_n50,50,1152.12,1263,119,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/recombination_extraction:model=nvidia_nemotron-3-super-120b-a12b/scenario_state.json,1,True
balderdash,nvidia_llama-3.1-nemotron-70b-instruct,modal_phase1c_n50,50,340.72,338,268,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/balderdash:model=nvidia_llama-3.1-nemotron-70b-instruct/scenario_state.json,0,False
sdat,moonshotai_kimi-k2.5,modal_phase1c_n50,50,110.34,107,95,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/sdat:model=moonshotai_kimi-k2.5/scenario_state.json,0,False
data_narrative,qwen_qwen3.6-plus,modal_phase1c_n50,50,940.52,939,630,0.0,0.0,0.0,0.02,0.0,0.0,"{'stop': 49, 'length': 1}",modal_phase1c_n50/data_narrative:model=qwen_qwen3.6-plus/scenario_state.json,0,False
scar,meta-llama_llama-3.1-8b-instruct,modal_phase1c_n50,50,816.06,742,254,0.0,0.0,0.0,0.04,0.0,0.0,"{'stop': 48, 'length': 2}",modal_phase1c_n50/scar:model=meta-llama_llama-3.1-8b-instruct/scenario_state.json,0,False
unfun_corpus,mistralai_mistral-medium-3.1,modal_phase1c_n50,50,70.38,73,36,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/unfun_corpus:model=mistralai_mistral-medium-3.1/scenario_state.json,1,True
humor_transfer,baidu_ernie-4.5-vl-424b-a47b,modal_phase1c_n50,50,34.78,34,23,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/humor_transfer:model=baidu_ernie-4.5-vl-424b-a47b/scenario_state.json,1,True
hummus,qwen_qwen3.5-flash-02-23,modal_phase1c_n50,50,5.38,5,3,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/hummus:model=qwen_qwen3.5-flash-02-23/scenario_state.json,1,True
crowd_vote,z-ai_glm-4.6,modal_phase1c_n50,50,122.58,145,21,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/crowd_vote:model=z-ai_glm-4.6/scenario_state.json,0,False
slang_generation,qwen_qwen-turbo,modal_phase1c_n50,50,185.56,187,135,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/slang_generation:model=qwen_qwen-turbo/scenario_state.json,0,False
ss_gen,moonshotai_kimi-k2-0905,modal_phase1c_n50,50,1084.78,1082,698,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/ss_gen:model=moonshotai_kimi-k2-0905/scenario_state.json,0,False
tinyfabulist,amazon_nova-lite-v1,modal_phase1c_n50,50,1573.08,1597,1236,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/tinyfabulist:model=amazon_nova-lite-v1/scenario_state.json,0,False
permpst,anthropic_claude-opus-4.7,modal_phase1c_n50,50,1024.4,1048,469,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/permpst:model=anthropic_claude-opus-4.7/scenario_state.json,0,False
alpaca_eval_2,openai_gpt-4o,modal_phase1c_n50,50,1609.18,1665,3,0.0,0.02,0.0,0.02,0.0,0.0,"{'stop': 49, 'length': 1}",modal_phase1c_n50/alpaca_eval_2:model=openai_gpt-4o/scenario_state.json,0,False
mops,amazon_nova-lite-v1,modal_phase1c_n50,50,364.0,357,264,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/mops:model=amazon_nova-lite-v1/scenario_state.json,0,False
slang_generation,meta-llama_llama-3.2-3b-instruct,modal_phase1c_n50,50,201.96,206,108,0.0,0.0,0.04,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/slang_generation:model=meta-llama_llama-3.2-3b-instruct/scenario_state.json,0,False
riddlesense,mistralai_mistral-small-3.1-24b-instruct,modal_phase1c_n50,50,1.42,1,1,0.0,1.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/riddlesense:model=mistralai_mistral-small-3.1-24b-instruct/scenario_state.json,1,True
science_analogies,qwen_qwen-max,modal_phase1c_n50,50,167.28,99,53,0.0,0.0,0.0,0.0,1.0,0.0,{'None': 50},modal_phase1c_n50/science_analogies:model=qwen_qwen-max/scenario_state.json,1,True
sdat,bytedance-seed_seed-2.0-mini,modal_phase1c_n50,50,89.84,93,52,0.0,0.0,0.0,0.0,0.0,0.0,{'stop': 50},modal_phase1c_n50/sdat:model=bytedance-seed_seed-2.0-mini/scenario_state.json,0,False
